"","animal_id","local_area","num_dets","first_det","last_det","mean_lat","mean_lon"
"587","V2LNSSA-1503447-2022-05-05","Sheet Harbour passage",249,2022-05-14 08:58:56.2204,2022-05-30 10:45:33.7378,44.8665695404,-62.4962837203505
"588","V2LNSSA-1503447-2022-05-05","West River upper",2,2022-05-05 00:05:00,2022-05-05 00:05:00,44.9585454198472,-62.6177866412211
"589","V2LNSSA-1503448-2022-05-05","Sheet Harbour",3013,2022-05-08 00:26:51.4692,2022-05-17 17:01:51.508,44.9202516530958,-62.5386218284875
"590","V2LNSSA-1503448-2022-05-05","Sheet Harbour estuary",1164,2022-05-14 03:47:03,2022-05-17 11:17:16,44.8958021924533,-62.4850195539726
"591","V2LNSSA-1503448-2022-05-05","Sheet Harbour passage",4,2022-05-15 09:27:42.4031,2022-05-15 09:32:22.2913,44.8665695404,-62.4962837203505
"592","V2LNSSA-1503448-2022-05-05","West River upper",2,2022-05-05 00:05:00,2022-05-05 00:05:00,44.9585454198472,-62.6177866412211
"593","V2LNSSA-1503449-2022-05-05","ESI Shag Roost",6,2022-06-01 06:56:07,2022-06-01 07:06:41,44.7947664430895,-62.4701632926829
"594","V2LNSSA-1503449-2022-05-05","Sheet Harbour",1093,2022-05-06 14:58:29.7897,2022-05-16 08:40:07.6399,44.9202516530958,-62.5386218284875
"595","V2LNSSA-1503449-2022-05-05","Sheet Harbour estuary",4886,2022-05-11 05:58:22,2022-05-31 06:53:40.7307,44.8958021924533,-62.4850195539726
"596","V2LNSSA-1503449-2022-05-05","Sheet Harbour passage",356,2022-05-14 08:49:30.7185,2022-05-31 18:43:16.1351,44.8665695404,-62.4962837203505
"597","V2LNSSA-1503449-2022-05-05","West River upper",2,2022-05-05 00:05:00,2022-05-05 00:05:00,44.9585454198472,-62.6177866412211
"598","V2LNSSA-1503450-2022-05-05","ESI Shag Roost",3,2022-05-30 12:32:45,2022-05-30 12:39:41,44.7947664430895,-62.4701632926829
"599","V2LNSSA-1503450-2022-05-05","Sheet Harbour",2216,2022-05-06 17:23:42.5799,2022-05-28 06:17:56.9437,44.9202516530958,-62.5386218284875
"600","V2LNSSA-1503450-2022-05-05","Sheet Harbour estuary",2970,2022-05-12 09:14:45,2022-05-30 05:05:22,44.8958021924533,-62.4850195539726
"601","V2LNSSA-1503450-2022-05-05","Sheet Harbour passage",242,2022-05-20 15:35:25.4255,2022-05-30 09:11:59.5524,44.8665695404,-62.4962837203505
"602","V2LNSSA-1503450-2022-05-05","West River upper",2,2022-05-05 00:05:00,2022-05-05 00:05:00,44.9585454198472,-62.6177866412211
"603","V2LNSSA-1503451-2022-05-05","ESI Shag Roost",20,2022-06-01 14:03:32,2022-06-01 15:04:42,44.7947664430895,-62.4701632926829
"604","V2LNSSA-1503451-2022-05-05","Grand Banks of NL",4,2022-06-18 22:28:18,2022-06-18 22:33:23,46.8775407272727,-51.2342329090909
"605","V2LNSSA-1503451-2022-05-05","NE Newfoundland Shelf",3,2022-07-02 08:32:51,2022-07-02 08:35:59,49.4985375,-50.3756375
"606","V2LNSSA-1503451-2022-05-05","Sheet Harbour",579,2022-05-06 23:53:41.9437,2022-05-16 11:58:31.3755,44.9202516530958,-62.5386218284875
"607","V2LNSSA-1503451-2022-05-05","Sheet Harbour estuary",2821,2022-05-14 12:49:43,2022-05-31 02:09:32,44.8958021924533,-62.4850195539726
"608","V2LNSSA-1503451-2022-05-05","Sheet Harbour passage",254,2022-05-20 09:57:00.0384,2022-05-31 17:53:29.122,44.8665695404,-62.4962837203505
"609","V2LNSSA-1503451-2022-05-05","West River upper",2,2022-05-05 00:05:00,2022-05-05 00:05:00,44.9585454198472,-62.6177866412211
"610","V2LNSSA-1503452-2022-05-06","ESI Shag Roost",9,2022-06-01 07:59:57,2022-06-01 08:13:52,44.7947664430895,-62.4701632926829
"611","V2LNSSA-1503452-2022-05-06","Sheet Harbour",698,2022-05-08 17:52:58.1626,2022-06-01 01:52:00.5764,44.9202516530958,-62.5386218284875
"612","V2LNSSA-1503452-2022-05-06","Sheet Harbour estuary",6732,2022-05-10 13:02:26.5402,2022-06-01 03:19:18,44.8958021924533,-62.4850195539726
"613","V2LNSSA-1503452-2022-05-06","Sheet Harbour passage",666,2022-05-19 15:04:39.1057,2022-06-01 05:15:20.2929,44.8665695404,-62.4962837203505
"614","V2LNSSA-1503452-2022-05-06","West River upper",2,2022-05-06 00:05:00,2022-05-06 00:05:00,44.9585454198472,-62.6177866412211
"615","V2LNSSA-1503453-2022-05-06","ESI Shag Roost",6,2022-06-09 01:12:35,2022-06-09 01:23:59,44.7947664430895,-62.4701632926829
"616","V2LNSSA-1503453-2022-05-06","Sheet Harbour",587,2022-05-14 12:46:29.5059,2022-05-18 15:20:58.7158,44.9202516530958,-62.5386218284875
"617","V2LNSSA-1503453-2022-05-06","Sheet Harbour estuary",5125,2022-05-17 08:13:01,2022-06-08 17:26:04.5458,44.8958021924533,-62.4850195539726
"618","V2LNSSA-1503453-2022-05-06","Sheet Harbour passage",620,2022-05-20 09:44:41.876,2022-06-08 21:24:25.3604,44.8665695404,-62.4962837203505
"619","V2LNSSA-1503453-2022-05-06","West River upper",2,2022-05-06 00:05:00,2022-05-06 00:05:00,44.9585454198472,-62.6177866412211
"620","V2LNSSA-1503454-2022-05-06","Sheet Harbour",2613,2022-05-08 00:06:51.5725,2022-05-18 02:29:46.0353,44.9202516530958,-62.5386218284875
"621","V2LNSSA-1503454-2022-05-06","Sheet Harbour estuary",3692,2022-05-11 05:38:56,2022-05-31 02:02:14.887,44.8958021924533,-62.4850195539726
"622","V2LNSSA-1503454-2022-05-06","Sheet Harbour passage",544,2022-05-19 07:26:28.6618,2022-05-30 17:16:34.2464,44.8665695404,-62.4962837203505
"623","V2LNSSA-1503454-2022-05-06","West River upper",2,2022-05-06 00:05:00,2022-05-06 00:05:00,44.9585454198472,-62.6177866412211
"624","V2LNSSA-1503455-2022-05-09","ESI Shag Roost",12,2022-06-09 14:48:48,2022-06-09 15:04:39,44.7947664430895,-62.4701632926829
"625","V2LNSSA-1503455-2022-05-09","Grand Banks of NL",13,2022-07-09 15:52:42,2022-07-09 16:19:40,46.8775407272727,-51.2342329090909
"626","V2LNSSA-1503455-2022-05-09","Sheet Harbour",1045,2022-05-12 03:34:17.5559,2022-06-03 10:05:33.6893,44.9202516530958,-62.5386218284875
"627","V2LNSSA-1503455-2022-05-09","Sheet Harbour estuary",4492,2022-05-14 05:19:04,2022-06-09 09:12:52.7619,44.8958021924533,-62.4850195539726
"628","V2LNSSA-1503455-2022-05-09","Sheet Harbour passage",937,2022-05-15 02:26:00.5869,2022-06-09 11:27:22.151,44.8665695404,-62.4962837203505
"629","V2LNSSA-1503455-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"630","V2LNSSA-1503456-2022-05-09","ESI Shag Roost",8,2022-05-27 02:44:13,2022-05-27 02:53:35,44.7947664430895,-62.4701632926829
"631","V2LNSSA-1503456-2022-05-09","Sheet Harbour",275,2022-05-11 00:36:20,2022-05-25 07:55:57.2409,44.9202516530958,-62.5386218284875
"632","V2LNSSA-1503456-2022-05-09","Sheet Harbour estuary",3780,2022-05-12 19:19:57,2022-05-25 10:21:22.1843,44.8958021924533,-62.4850195539726
"633","V2LNSSA-1503456-2022-05-09","Sheet Harbour passage",144,2022-05-22 10:43:41.713,2022-05-25 12:50:14.876,44.8665695404,-62.4962837203505
"634","V2LNSSA-1503456-2022-05-09","St. Anns Bank MPA",12,2022-06-06 16:29:01,2022-06-06 21:46:43,46.014734054054,-58.99753
"635","V2LNSSA-1503456-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"636","V2LNSSA-1503457-2022-05-09","Sheet Harbour",1138,2022-05-12 00:57:06.953,2022-05-12 10:30:42,44.9202516530958,-62.5386218284875
"637","V2LNSSA-1503457-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"638","V2LNSSA-1503458-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"639","V2LNSSA-1503459-2022-05-09","ESI Shag Roost",5,2022-06-01 02:55:48,2022-06-01 03:05:24,44.7947664430895,-62.4701632926829
"640","V2LNSSA-1503459-2022-05-09","Sheet Harbour",883,2022-05-11 16:39:34.9812,2022-05-18 03:02:09.1489,44.9202516530958,-62.5386218284875
"641","V2LNSSA-1503459-2022-05-09","Sheet Harbour estuary",2074,2022-05-14 02:32:39.5839,2022-05-25 04:47:01,44.8958021924533,-62.4850195539726
"642","V2LNSSA-1503459-2022-05-09","Sheet Harbour passage",105,2022-05-23 11:12:30.6853,2022-05-25 13:53:09.6234,44.8665695404,-62.4962837203505
"643","V2LNSSA-1503459-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"644","V2LNSSA-1503460-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"645","V2LNSSA-1503461-2022-05-09","ESI Shag Roost",14,2022-05-29 18:33:53,2022-05-29 22:28:06,44.7947664430895,-62.4701632926829
"646","V2LNSSA-1503461-2022-05-09","Sheet Harbour",385,2022-05-10 02:22:26.7407,2022-05-27 07:42:21.8276,44.9202516530958,-62.5386218284875
"647","V2LNSSA-1503461-2022-05-09","Sheet Harbour estuary",3868,2022-05-11 18:46:44,2022-05-29 01:19:06,44.8958021924533,-62.4850195539726
"648","V2LNSSA-1503461-2022-05-09","Sheet Harbour passage",236,2022-05-20 09:17:39.0526,2022-05-29 11:25:39.4249,44.8665695404,-62.4962837203505
"649","V2LNSSA-1503461-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"650","V2LNSSA-1503462-2022-05-09","Sheet Harbour",507,2022-05-13 15:09:24.463,2022-05-28 03:34:54.4962,44.9202516530958,-62.5386218284875
"651","V2LNSSA-1503462-2022-05-09","Sheet Harbour estuary",2315,2022-05-17 08:14:39,2022-05-29 07:17:21,44.8958021924533,-62.4850195539726
"652","V2LNSSA-1503462-2022-05-09","Sheet Harbour passage",380,2022-05-22 11:07:11.703,2022-05-31 20:38:54.9653,44.8665695404,-62.4962837203505
"653","V2LNSSA-1503462-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"654","V2LNSSA-1503463-2022-05-09","ESI Moser River",13,2022-06-04 08:21:04,2022-06-04 08:42:26,44.8517599999999,-62.101015217391
"655","V2LNSSA-1503463-2022-05-09","ESI Shag Roost",21,2022-06-03 12:14:56,2022-06-03 12:50:38,44.7947664430895,-62.4701632926829
"656","V2LNSSA-1503463-2022-05-09","Sheet Harbour",2407,2022-05-12 16:41:53.8941,2022-05-30 08:51:16.3001,44.9202516530958,-62.5386218284875
"657","V2LNSSA-1503463-2022-05-09","Sheet Harbour estuary",4963,2022-05-17 08:31:23.8044,2022-06-02 06:00:24,44.8958021924533,-62.4850195539726
"658","V2LNSSA-1503463-2022-05-09","Sheet Harbour passage",669,2022-05-20 17:32:27.5459,2022-06-03 08:26:37.1914,44.8665695404,-62.4962837203505
"659","V2LNSSA-1503463-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"660","V2LNSSA-1503464-2022-05-09","ESI Shag Roost",23,2022-06-05 16:22:17,2022-06-05 19:16:22,44.7947664430895,-62.4701632926829
"661","V2LNSSA-1503464-2022-05-09","Sheet Harbour",260,2022-05-12 04:22:31.9546,2022-05-28 02:49:44.7267,44.9202516530958,-62.5386218284875
"662","V2LNSSA-1503464-2022-05-09","Sheet Harbour estuary",5753,2022-05-12 11:39:45,2022-06-04 10:44:59.8865,44.8958021924533,-62.4850195539726
"663","V2LNSSA-1503464-2022-05-09","Sheet Harbour passage",686,2022-05-20 16:49:50.3458,2022-06-04 21:00:22.4697,44.8665695404,-62.4962837203505
"664","V2LNSSA-1503464-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"665","V2LNSSA-1503465-2022-05-09","ESI Shag Roost",12,2022-06-09 13:48:30,2022-06-09 14:13:33,44.7947664430895,-62.4701632926829
"666","V2LNSSA-1503465-2022-05-09","Sheet Harbour",2200,2022-05-12 23:18:51.0483,2022-06-09 02:42:42.1821,44.9202516530958,-62.5386218284875
"667","V2LNSSA-1503465-2022-05-09","Sheet Harbour estuary",9577,2022-05-17 04:27:39,2022-06-09 06:57:53.7094,44.8958021924533,-62.4850195539726
"668","V2LNSSA-1503465-2022-05-09","Sheet Harbour passage",746,2022-05-21 14:05:08.2298,2022-06-09 10:19:00.4005,44.8665695404,-62.4962837203505
"669","V2LNSSA-1503465-2022-05-09","Strait of Belle Isle",55,2022-07-14 22:13:57,2022-08-06 05:48:21,51.4151463636364,-56.6698103636364
"670","V2LNSSA-1503465-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"671","V2LNSSA-1503466-2022-05-09","Cabot Strait NL",3,2022-06-15 20:52:21,2022-06-15 20:59:31,47.56698,-59.4201
"672","V2LNSSA-1503466-2022-05-09","ESI Shag Roost",12,2022-06-02 08:24:41,2022-06-02 08:39:58,44.7947664430895,-62.4701632926829
"673","V2LNSSA-1503466-2022-05-09","Grand Banks of NL",12,2022-07-02 14:11:45,2022-07-02 14:37:26,46.8775407272727,-51.2342329090909
"674","V2LNSSA-1503466-2022-05-09","Sheet Harbour",3612,2022-05-12 00:11:40.0352,2022-05-29 02:53:48.8778,44.9202516530958,-62.5386218284875
"675","V2LNSSA-1503466-2022-05-09","Sheet Harbour estuary",3456,2022-05-17 05:39:41,2022-05-30 01:51:09.6569,44.8958021924533,-62.4850195539726
"676","V2LNSSA-1503466-2022-05-09","Sheet Harbour passage",630,2022-05-20 09:55:48.4973,2022-05-31 13:59:12.3775,44.8665695404,-62.4962837203505
"677","V2LNSSA-1503466-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"678","V2LNSSA-1503467-2022-05-09","Sheet Harbour",620,2022-05-12 23:32:40.8147,2022-06-03 08:21:59.0755,44.9202516530958,-62.5386218284875
"679","V2LNSSA-1503467-2022-05-09","Sheet Harbour estuary",4390,2022-05-17 11:55:13,2022-06-03 12:39:19.8111,44.8958021924533,-62.4850195539726
"680","V2LNSSA-1503467-2022-05-09","Sheet Harbour passage",275,2022-05-23 16:59:26.3043,2022-06-03 14:14:16.2197,44.8665695404,-62.4962837203505
"681","V2LNSSA-1503467-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"682","V2LNSSA-1503468-2022-05-09","ESI Shag Roost",11,2022-06-01 09:22:28,2022-06-01 09:40:54,44.7947664430895,-62.4701632926829
"683","V2LNSSA-1503468-2022-05-09","Sheet Harbour",180,2022-05-12 23:48:49.2548,2022-05-28 02:25:35.889,44.9202516530958,-62.5386218284875
"684","V2LNSSA-1503468-2022-05-09","Sheet Harbour estuary",4445,2022-05-14 10:35:18,2022-05-30 07:13:00,44.8958021924533,-62.4850195539726
"685","V2LNSSA-1503468-2022-05-09","Sheet Harbour passage",375,2022-05-19 13:19:18.147,2022-05-31 14:16:42.6661,44.8665695404,-62.4962837203505
"686","V2LNSSA-1503468-2022-05-09","St. Anns Bank MPA",11,2022-06-09 07:12:01,2022-06-09 07:27:08,46.014734054054,-58.99753
"687","V2LNSSA-1503468-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"688","V2LNSSA-1503469-2022-05-09","ESI Moser River",19,2022-06-06 06:52:15,2022-06-06 07:18:48,44.8517599999999,-62.101015217391
"689","V2LNSSA-1503469-2022-05-09","Sheet Harbour",1675,2022-05-12 16:37:47.4208,2022-06-01 08:16:37.1524,44.9202516530958,-62.5386218284875
"690","V2LNSSA-1503469-2022-05-09","Sheet Harbour estuary",4328,2022-05-17 12:00:54.1123,2022-06-04 15:56:07,44.8958021924533,-62.4850195539726
"691","V2LNSSA-1503469-2022-05-09","Sheet Harbour passage",505,2022-05-22 08:03:04.9105,2022-06-04 22:36:55.7718,44.8665695404,-62.4962837203505
"692","V2LNSSA-1503469-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"693","V2LNSSA-1503470-2022-05-09","ESI Shag Roost",26,2022-06-09 14:41:33,2022-06-09 15:33:52,44.7947664430895,-62.4701632926829
"694","V2LNSSA-1503470-2022-05-09","Sheet Harbour",641,2022-05-12 16:03:26.3077,2022-06-07 07:03:54.8228,44.9202516530958,-62.5386218284875
"695","V2LNSSA-1503470-2022-05-09","Sheet Harbour estuary",5562,2022-05-14 15:01:30,2022-06-09 05:34:43.2539,44.8958021924533,-62.4850195539726
"696","V2LNSSA-1503470-2022-05-09","Sheet Harbour passage",478,2022-05-21 12:03:08.982,2022-06-09 11:48:01.7189,44.8665695404,-62.4962837203505
"697","V2LNSSA-1503470-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"698","V2LNSSA-1503471-2022-05-09","ESI Moser River",5,2022-06-04 00:49:10,2022-06-04 01:02:40,44.8517599999999,-62.101015217391
"699","V2LNSSA-1503471-2022-05-09","Sheet Harbour",2950,2022-05-12 00:27:31.7475,2022-05-19 13:39:16.4223,44.9202516530958,-62.5386218284875
"700","V2LNSSA-1503471-2022-05-09","Sheet Harbour estuary",3658,2022-05-16 12:24:50,2022-05-31 03:17:12.4735,44.8958021924533,-62.4850195539726
"701","V2LNSSA-1503471-2022-05-09","Sheet Harbour passage",246,2022-05-22 07:33:59.8883,2022-05-31 19:21:11.3503,44.8665695404,-62.4962837203505
"702","V2LNSSA-1503471-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"703","V2LNSSA-1503472-2022-05-09","ESI Shag Roost",3,2022-06-02 08:36:55,2022-06-02 08:49:26,44.7947664430895,-62.4701632926829
"704","V2LNSSA-1503472-2022-05-09","Sheet Harbour",897,2022-05-11 23:54:33.9283,2022-05-25 04:53:45.8037,44.9202516530958,-62.5386218284875
"705","V2LNSSA-1503472-2022-05-09","Sheet Harbour estuary",2702,2022-05-17 08:21:24.0858,2022-05-31 02:08:26,44.8958021924533,-62.4850195539726
"706","V2LNSSA-1503472-2022-05-09","Sheet Harbour passage",318,2022-05-23 11:01:43.4936,2022-06-02 02:44:27.6038,44.8665695404,-62.4962837203505
"707","V2LNSSA-1503472-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"708","V2LNSSA-1503473-2022-05-09","ESI Shag Roost",6,2022-06-10 03:24:59,2022-06-10 03:34:11,44.7947664430895,-62.4701632926829
"709","V2LNSSA-1503473-2022-05-09","Sheet Harbour",1843,2022-05-18 00:14:03.4369,2022-06-09 05:12:25.0104,44.9202516530958,-62.5386218284875
"710","V2LNSSA-1503473-2022-05-09","Sheet Harbour estuary",10907,2022-05-19 10:24:35,2022-06-09 08:38:55.3066,44.8958021924533,-62.4850195539726
"711","V2LNSSA-1503473-2022-05-09","Sheet Harbour passage",95,2022-05-21 11:09:04.9394,2022-06-09 21:58:59.901,44.8665695404,-62.4962837203505
"712","V2LNSSA-1503473-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"713","V2LNSSA-1503474-2022-05-09","ESI Shag Roost",4,2022-06-08 19:35:09,2022-06-08 19:40:21,44.7947664430895,-62.4701632926829
"714","V2LNSSA-1503474-2022-05-09","Sheet Harbour",1016,2022-05-12 16:01:21.9938,2022-06-01 08:25:19.0613,44.9202516530958,-62.5386218284875
"715","V2LNSSA-1503474-2022-05-09","Sheet Harbour estuary",5501,2022-05-17 08:37:48,2022-06-08 09:28:52,44.8958021924533,-62.4850195539726
"716","V2LNSSA-1503474-2022-05-09","Sheet Harbour passage",342,2022-05-23 22:59:42.7622,2022-06-08 15:22:00.3768,44.8665695404,-62.4962837203505
"717","V2LNSSA-1503474-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"718","V2LNSSA-1503475-2022-05-09","ESI Shag Roost",9,2022-06-01 07:48:09,2022-06-01 08:00:48,44.7947664430895,-62.4701632926829
"719","V2LNSSA-1503475-2022-05-09","Sheet Harbour",2157,2022-05-12 01:55:55.7818,2022-05-25 10:02:12.316,44.9202516530958,-62.5386218284875
"720","V2LNSSA-1503475-2022-05-09","Sheet Harbour estuary",4610,2022-05-17 05:44:18,2022-05-31 20:32:42,44.8958021924533,-62.4850195539726
"721","V2LNSSA-1503475-2022-05-09","Sheet Harbour passage",403,2022-05-19 07:29:47.1915,2022-05-31 22:48:42.6422,44.8665695404,-62.4962837203505
"722","V2LNSSA-1503475-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"723","V2LNSSA-1503476-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
"724","V2LNSSA-1503477-2022-05-09","ESI Shag Roost",10,2022-06-02 16:52:19,2022-06-02 17:06:57,44.7947664430895,-62.4701632926829
"725","V2LNSSA-1503477-2022-05-09","Sheet Harbour",534,2022-05-10 17:08:13.5204,2022-05-27 03:02:41.8705,44.9202516530958,-62.5386218284875
"726","V2LNSSA-1503477-2022-05-09","Sheet Harbour estuary",6229,2022-05-12 19:43:38,2022-05-30 07:36:44.0335,44.8958021924533,-62.4850195539726
"727","V2LNSSA-1503477-2022-05-09","Sheet Harbour passage",651,2022-05-19 06:58:01.5812,2022-06-01 20:41:08.6459,44.8665695404,-62.4962837203505
"728","V2LNSSA-1503477-2022-05-09","West River upper",2,2022-05-09 00:05:00,2022-05-09 00:05:00,44.9585454198472,-62.6177866412211
